CodigoEmpresa;Anio;Mes;EmpleadosTotal;AltasDelMes;TotalBrutoTodos;TotalBrutoAltas
38600;2022;4;1;0;4696.16;0
47686;2022;4;1;0;0;0
39120;2022;4;3;0;6517.12;0
44305;2022;4;1;0;5429.64;0
25716;2022;4;1;0;2251.94;0
46615;2022;4;1;2;0;0
41962;2022;4;1;0;708.33;0
42508;2022;4;1;0;5000;0
99954;2022;4;4;0;36312.25;0
42335;2022;4;2;0;9497.81;0
43660;2022;4;10;1;89179.79;4580
37157;2022;4;2;0;17028.81;0
55560;2022;4;2;0;3681.89;0
41701;2022;4;3;0;6374.99;0
34268;2022;4;2;0;6200;0
45493;2022;4;2;0;16481.18;0
42851;2022;4;2;0;10692.74;0
27679;2022;4;2;0;2492.42;0
38114;2022;4;6;0;20185.11;0
47181;2022;4;3;0;16000.21;0
44271;2022;4;6;0;30945.34;0
33812;2022;4;1;0;4518.37;0
47177;2022;4;1;0;2000;0
41649;2022;4;1;0;5000;0
40443;2022;4;6;0;27931.59;0
23868;2022;4;2;0;3551.67;0
46661;2022;4;3;0;84145.25;0
34315;2022;4;1;0;14520;0
42022;2022;4;18;1;111417.77;3333.33
39144;2022;4;2;0;3170.83;0
25953;2022;4;1;0;3785.76;0
99995;2022;4;3;0;48779.66;0
36217;2022;4;1;0;1766.29;0
40531;2022;4;1;0;3719.73;0
44271;2022;4;1;1;440;0
39341;2022;4;1;0;350;0
45775;2022;4;1;0;253.29;0
88882;2022;4;1;1;507.89;0
38538;2022;4;1;2;507.89;0
46022;2022;3;4;0;42000.28;0
33240;2022;3;4;0;26299.61;0
38114;2022;3;7;0;19336.16;0
46773;2022;3;2;1;285;285
37807;2022;3;1;0;4652.19;0
30886;2022;3;7;0;10835.81;0
35308;2022;3;1;0;5676.12;0
37592;2022;3;2;0;63906;0
44075;2022;3;1;0;5586.35;0
43404;2022;3;1;0;5341.88;0
46521;2022;3;1;0;3928.57;0
46550;2022;3;1;0;5070;0
42880;2022;3;3;0;17987.49;0
36051;2022;3;1;0;22003.06;0
34268;2022;3;3;0;6200;0
42438;2022;3;4;0;1030.78;0
40767;2022;3;5;0;1811.24;0
44271;2022;3;9;0;28212;0
39902;2022;3;15;0;84041.61;0
42063;2022;3;2;0;5380;0
46031;2022;3;2;0;18333.34;0
40443;2022;3;6;0;25121.85;0
37279;2022;3;6;0;11478.27;0
46407;2022;3;4;0;38583.33;0
46615;2022;3;1;0;0;0
35130;2022;3;1;0;3916.66;0
55560;2022;3;2;0;3681.89;0
42022;2022;3;17;1;111319.76;4872.31
99920;2022;3;1;0;1250;0
42851;2022;3;3;0;10692.74;0
44164;2022;3;2;0;22654.26;0
37701;2022;3;3;0;18024.39;0
31584;2022;3;4;0;4971.43;0
46661;2022;3;3;0;24769.14;0
44850;2022;3;1;0;2164.87;0
38335;2022;3;1;0;3958.33;0
45104;2022;3;4;0;37500;0
33812;2022;3;4;0;13185.37;0
46789;2022;3;4;0;1396.55;0
47177;2022;3;1;0;2000;0
37666;2022;3;2;0;23666.67;0
38406;2022;3;2;0;4214.36;0
44830;2022;3;1;0;3332.7;0
45998;2022;3;1;0;7462.85;0
14438;2022;3;1;0;761.91;0
47181;2022;3;3;0;16000.21;0
41941;2022;3;11;0;112898.63;0
41200;2022;3;6;1;7317.69;128.5
27415;2022;3;2;0;2226.15;0
36217;2022;3;4;0;1766.29;0
42508;2022;3;3;0;5000;0
49004;2022;3;1;0;1349;0
37364;2022;3;2;0;8894.76;0
42335;2022;3;2;0;9497.81;0
40687;2022;3;2;0;24739.1;0
38460;2022;3;2;0;24578.41;0
44168;2022;3;5;0;29051.19;0
41649;2022;3;3;0;5000;0
38600;2022;3;1;0;12755.16;0
44721;2022;3;1;0;5000;0
46624;2022;3;3;0;92976.22;0
23868;2022;3;2;0;3551.67;0
37462;2022;3;3;0;4364.57;0
23095;2022;3;13;0;61656.21;0
27679;2022;3;2;0;2492.42;0
45493;2022;3;2;0;16481.18;0
3721;2022;3;4;0;36146.47;0
88882;2022;3;14;0;60459.43;0
99995;2022;3;3;0;25231.14;0
44305;2022;3;1;0;5000;0
32179;2022;3;3;0;40441.76;0
39144;2022;3;3;0;3170.83;0
34315;2022;3;1;0;14520;0
39341;2022;3;5;0;21252.31;0
42460;2022;3;8;0;13113.6;0
41979;2022;3;9;0;17026.93;0
40531;2022;3;1;0;3719.73;0
42736;2022;3;1;0;2965.34;0
46788;2022;3;7;0;992.04;0
43660;2022;3;9;0;83639.79;0
37157;2022;3;2;0;17028.81;0
32424;2022;3;2;1;1666.67;1666.67
26550;2022;3;1;0;6475.66;0
25953;2022;3;1;0;3785.76;0
21515;2022;3;1;0;3100;0
37254;2022;3;33;0;193230.56;0
36909;2022;3;1;1;3535.1;0
47152;2022;3;6;0;6012.63;0
6716;2022;3;1;0;1724.14;0
45744;2022;3;2;0;11797.99;0
36560;2022;3;3;0;9156.64;0
45096;2022;3;11;0;31191.67;0
41962;2022;3;2;0;684.72;0
45775;2022;3;4;0;5386.3;0
41339;2022;3;2;0;320.53;0
43308;2022;3;4;0;15833.33;0
39120;2022;3;6;0;6516.88;0
1;2022;3;1;0;3932.32;0
40254;2022;3;1;0;2850;0
29066;2022;3;1;0;7228.5;0
47185;2022;3;1;0;1500;0
38538;2022;3;14;0;59381.95;0
99999;2022;3;1;0;0;0
24429;2022;3;4;0;16273.34;0
44863;2022;3;1;0;1225;0
28644;2022;3;6;0;26464.15;0
47742;2022;3;4;2;0;0
115;2022;3;1;1;7966.1;0
25861;2022;3;1;0;1997.57;0
38706;2022;3;4;1;12488.86;1374.99
25716;2022;3;1;0;2251.94;0
43149;2022;3;1;0;1000;0
39431;2022;3;2;0;1291.41;0
99975;2022;3;3;0;18421.56;0
47176;2022;3;7;0;18169.23;0
39362;2022;3;2;0;9497.81;0
37173;2022;3;1;0;10000;0
47182;2022;3;1;0;750;0
99954;2022;3;4;0;36146.47;0
35936;2022;3;2;0;9244.72;0
24230;2022;3;5;0;50194.91;0
43405;2022;3;2;0;4750;0
41701;2022;3;3;0;6037.49;0
46375;2022;3;13;0;11710.2;0
37902;2022;3;1;0;2702.97;0
46427;2022;3;1;0;4166.67;0
43367;2022;3;1;0;174241.67;0
30999;2022;3;2;0;6128.04;0
38210;2022;3;1;0;4966.67;0
41679;2022;3;2;0;8401.97;0
38787;2022;3;10;0;24231.68;0
36102;2022;3;7;0;18333.33;0
44167;2022;3;3;0;8120.83;0
47686;2022;3;1;0;0;0
37254;2022;3;1;3;0;0
47152;2022;3;1;1;1730.74;0
41979;2022;3;1;0;16315.56;0
46375;2022;3;1;0;440.63;0
41200;2022;3;1;0;375;0
99954;2022;3;1;0;87562;0
3721;2022;3;1;0;90562;0
47152;2022;3;1;0;1151.36;0
38538;2022;3;1;0;1981;0
47152;2022;3;1;0;392.7;0
88882;2022;3;1;0;1981;0
47185;2022;3;1;0;700;0
45775;2022;3;1;0;657.68;0
46106;2022;3;1;0;1657.69;0
38787;2022;3;1;0;958.33;0
43660;2022;3;1;0;888.89;0
38538;2022;3;1;0;286.1;0
88882;2022;3;1;0;286.1;0
41979;2022;3;1;0;138.41;0
29066;2022;2;1;0;5452;0
38538;2022;2;15;0;63464.85;0
55560;2022;2;2;0;3681.89;0
46521;2022;2;1;0;3928.57;0
42438;2022;2;2;0;1030.78;0
40687;2022;2;2;0;23374.65;0
36472;2022;2;1;0;4002.72;0
24230;2022;2;5;0;20718;0
30886;2022;2;3;0;10835.81;0
39431;2022;2;1;0;1291.41;0
99975;2022;2;3;0;18352.26;0
46407;2022;2;4;1;67917.59;22333.33
23868;2022;2;2;0;3651.67;0
31584;2022;2;2;0;4971.43;0
38787;2022;2;11;1;24638.13;1538.1
46789;2022;2;1;0;1393.61;0
40767;2022;2;1;0;1916.66;0
47185;2022;2;1;0;1500;0
44271;2022;2;6;1;28022;410
47176;2022;2;7;0;16975.3;0
47182;2022;2;1;0;750;0
44863;2022;2;1;0;1225;0
37462;2022;2;3;0;4364.57;0
26550;2022;2;1;0;6475.66;0
38210;2022;2;1;0;4966.67;0
37902;2022;2;1;0;2702.97;0
46427;2022;2;1;0;4166.67;0
46022;2022;2;4;0;110131.96;0
44544;2022;2;1;1;1050.42;1050.42
32179;2022;2;3;0;20987.24;0
42063;2022;2;1;0;5546.67;0
37364;2022;2;2;0;8894.76;0
43404;2022;2;1;0;8956.15;0
6716;2022;2;1;0;1724.14;0
46375;2022;2;12;0;13391.61;0
33235;2022;2;2;0;286.1;0
36051;2022;2;1;0;7975.5;0
99999;2022;2;1;0;0;0
42851;2022;2;2;0;10692.74;0
38114;2022;2;6;0;19748.91;0
40531;2022;2;1;0;3719.73;0
45104;2022;2;3;0;37500;0
36217;2022;2;1;0;1766.29;0
33672;2022;2;2;0;11150.58;0
27679;2022;2;2;0;2492.42;0
21515;2022;2;1;0;3100;0
34268;2022;2;2;0;6200;0
38335;2022;2;1;0;3958.33;0
33812;2022;2;1;0;4518.37;0
33240;2022;2;4;0;24504.16;0
47177;2022;2;1;0;2000;0
46106;2022;2;2;0;6651.73;0
41701;2022;2;3;0;7285.98;0
41941;2022;2;11;0;61115.13;0
37592;2022;2;2;0;53010.83;0
44850;2022;2;1;0;2450.67;0
32424;2022;2;5;0;13341.74;0
25861;2022;2;1;0;1997.57;0
39902;2022;2;15;0;88679.18;0
44164;2022;2;2;0;42226.58;0
45493;2022;2;2;0;16481.18;0
35464;2022;2;1;0;1311.21;0
46550;2022;2;1;0;5070;0
25716;2022;2;1;0;2251.94;0
37254;2022;2;30;1;171985.19;3860
38406;2022;2;1;0;4214.36;0
42022;2022;2;16;4;129838.79;24699.98
35308;2022;2;1;0;10280.12;0
41200;2022;2;5;0;10063.12;0
28644;2022;2;6;0;26452.24;0
37701;2022;2;3;0;18024.39;0
24429;2022;2;4;0;16093.04;0
39144;2022;2;2;0;3170.83;0
38706;2022;2;3;1;9459.16;2200
25953;2022;2;1;0;3785.76;0
40254;2022;2;1;0;2850;0
42335;2022;2;2;0;9438.35;0
35130;2022;2;1;0;3916.66;0
41979;2022;2;11;0;22415.17;0
46788;2022;2;4;0;1002.45;0
49004;2022;2;1;0;1095.43;0
41339;2022;2;2;0;320.35;0
44721;2022;2;1;0;5000;0
37666;2022;2;2;0;23666.67;0
34315;2022;2;1;0;14520;0
14438;2022;2;1;0;761.91;0
40443;2022;2;6;0;25359.77;0
42830;2022;2;1;0;5825.96;0
99995;2022;2;3;3;27593.05;27593.05
27415;2022;2;2;0;2226.15;0
43660;2022;2;10;0;90386.46;0
37279;2022;2;6;0;11572.08;0
88882;2022;2;15;0;63615.24;0
36909;2022;2;1;2;3535.1;0
44830;2022;2;1;0;3060;0
99920;2022;2;1;0;1500;0
41649;2022;2;1;0;5000;0
42880;2022;2;3;0;17987.49;0
43367;2022;2;1;0;30041.67;0
46624;2022;2;2;2;25809.61;25809.61
37157;2022;2;2;1;57028.81;40357.14
36560;2022;2;3;0;9051.54;0
1;2022;2;1;0;3932.32;0
3721;2022;2;5;0;46627.42;0
38460;2022;2;2;0;24391.04;0
44167;2022;2;2;0;8120.83;0
47152;2022;2;8;0;9716.67;0
42460;2022;2;3;0;13407.54;0
35936;2022;2;1;0;9056.17;0
41962;2022;2;1;0;0;0
45775;2022;2;4;0;5767.78;0
39120;2022;2;3;0;7064.82;0
42736;2022;2;1;0;2965.34;0
99954;2022;2;5;0;46627.42;0
45096;2022;2;11;1;28819.45;500
44168;2022;2;5;0;13833.33;0
37173;2022;2;1;0;10000;0
38600;2022;2;1;0;4696.16;0
41679;2022;2;2;0;8401.97;0
39362;2022;2;2;0;9438.35;0
115;2022;2;1;0;16080.1;0
47181;2022;2;3;0;16000.21;0
42508;2022;2;1;0;5000;0
37807;2022;2;1;0;4652.19;0
30999;2022;2;2;0;6128.04;0
36102;2022;2;2;0;18333.33;0
39341;2022;2;4;0;152031.63;0
45998;2022;2;1;0;3962.85;0
23095;2022;2;13;0;61656.21;0
44075;2022;2;1;0;5586.35;0
46661;2022;2;3;3;26344.08;26344.08
46031;2022;2;2;0;18333.34;0
44305;2022;2;1;0;5000;0
46615;2022;2;1;1;0;0
43149;2022;2;1;0;1000;0
43405;2022;2;1;0;4750;0
43308;2022;2;4;0;18500.01;0
45744;2022;2;2;0;11501.14;0
47686;2022;2;1;1;715.32;715.32
41941;2022;2;1;0;5773.46;0
46407;2022;2;1;1;0;0
45096;2022;2;1;0;1250;0
44168;2022;2;1;0;855.56;0
46375;2022;2;1;0;200.13;0
39431;2022;2;1;0;87.73;0
55560;2022;1;2;0;3681.89;0
43404;2022;1;1;0;5276.12;0
39902;2022;1;15;0;90018.59;0
37701;2022;1;3;0;18024.39;0
99999;2022;1;1;0;0;0
38406;2022;1;1;0;4214.36;0
37364;2022;1;2;0;8911.55;0
42851;2022;1;2;2;36692.74;36692.74
47686;2022;1;1;5;0;0
33235;2022;1;2;0;418.68;0
35308;2022;1;1;0;5676.12;0
35130;2022;1;1;0;3916.66;0
43660;2022;1;10;0;208951.13;0
37279;2022;1;6;0;13568.01;0
36051;2022;1;1;0;2012.08;0
38335;2022;1;1;0;3958.33;0
37157;2022;1;1;0;6671.67;0
44167;2022;1;2;1;6745.83;3258.33
44164;2022;1;2;0;18461.38;0
45104;2022;1;3;0;19500;0
45096;2022;1;11;1;30300.01;1400
47182;2022;1;1;1;750;750
46788;2022;1;4;0;1011.27;0
23095;2022;1;13;0;61656.21;0
40687;2022;1;2;0;42041.99;0
3721;2022;1;7;0;59265.76;0
42830;2022;1;1;0;5823.51;0
33240;2022;1;4;0;24505.63;0
27415;2022;1;1;0;2226.15;0
41339;2022;1;2;0;320.35;0
37666;2022;1;2;0;23666.67;0
46375;2022;1;12;0;14484.58;0
34268;2022;1;2;0;6200;0
45744;2022;1;2;2;12026.77;12026.77
99920;2022;1;1;2;1500;1500
42063;2022;1;1;0;5213.33;0
37592;2022;1;2;0;31900;0
36102;2022;1;2;0;18333.33;0
25716;2022;1;1;0;2251.94;0
24230;2022;1;5;0;20718;0
42022;2022;1;12;3;84030.78;19958.33
24429;2022;1;4;0;16047.97;0
42460;2022;1;3;0;12998.65;0
46427;2022;1;1;0;4166.67;0
21515;2022;1;1;0;3100;0
29066;2022;1;1;0;8171.5;0
36560;2022;1;3;0;9103.4;0
115;2022;1;1;0;7966.1;0
46550;2022;1;1;1;5070;5070
39362;2022;1;2;2;9438.35;9438.35
37173;2022;1;1;0;10000;0
44305;2022;1;1;0;5000;0
25861;2022;1;1;0;1962.57;0
35936;2022;1;1;0;9056.17;0
38600;2022;1;1;0;4696.16;0
99954;2022;1;7;0;59265.76;0
42438;2022;1;2;0;1030.78;0
47532;2022;1;1;5;1498.77;1498.77
37807;2022;1;1;0;4652.19;0
37902;2022;1;1;0;2702.97;0
88882;2022;1;14;0;60568.35;0
49004;2022;1;1;1;1518.9;0
44075;2022;1;1;0;5586.35;0
43149;2022;1;1;0;1000;0
43308;2022;1;4;1;24412.91;3344.44
46789;2022;1;1;0;1393.61;0
40254;2022;1;1;0;2850;0
38538;2022;1;15;1;63412.31;5553
47185;2022;1;1;1;1500;1500
33812;2022;1;1;0;4518.37;0
42880;2022;1;3;0;67987.49;0
43367;2022;1;1;0;30041.67;0
47152;2022;1;8;0;8998.96;0
47673;2022;1;1;6;1277.96;1277.96
37462;2022;1;3;0;4364.57;0
25953;2022;1;1;0;3785.76;0
36909;2022;1;1;0;3535.1;0
23868;2022;1;2;0;3451.67;0
10;2022;1;1;0;1500;0
41679;2022;1;2;0;8401.97;0
44830;2022;1;1;0;3000;0
41941;2022;1;12;0;65824.38;0
27679;2022;1;2;0;2492.42;0
38787;2022;1;10;1;22604.61;1900
42508;2022;1;1;0;5000;0
47677;2022;1;2;5;2877.21;2877.21
99975;2022;1;3;3;18079.11;18079.11
47177;2022;1;1;1;2000;2000
39431;2022;1;2;1;1628.15;301.32
32424;2022;1;5;0;12742.03;0
43405;2022;1;1;0;4750;0
28644;2022;1;6;0;24535.59;0
46031;2022;1;2;0;18333.34;0
39144;2022;1;2;0;3170.83;0
1;2022;1;1;1;3932.32;3932.32
44271;2022;1;5;1;26145.33;533.33
44863;2022;1;1;0;1225;0
46521;2022;1;1;1;2880.95;2880.95
46615;2022;1;1;6;0;0
30999;2022;1;2;0;7568.04;0
45998;2022;1;1;0;3962.85;0
38460;2022;1;2;0;399391.04;0
38114;2022;1;6;0;18150.17;0
14438;2022;1;1;0;761.91;0
38210;2022;1;1;0;4966.67;0
30886;2022;1;3;0;10835.81;0
26550;2022;1;1;0;6475.66;0
38706;2022;1;2;0;5466.67;0
40767;2022;1;1;0;1916.66;0
42736;2022;1;1;0;2965.34;0
33672;2022;1;2;0;11150.58;0
46407;2022;1;3;0;47194.44;0
36472;2022;1;1;0;4002.72;0
37254;2022;1;29;1;159395.68;3994.93
36217;2022;1;1;0;1766.29;0
31584;2022;1;2;0;4971.43;0
32179;2022;1;3;0;20987.24;0
41200;2022;1;4;1;8712.6;3000
46106;2022;1;2;0;4716.42;0
39341;2022;1;4;0;20310.98;0
44850;2022;1;1;0;2016.5;0
45453;2022;1;1;1;0;0
40531;2022;1;1;0;3719.73;0
35464;2022;1;1;0;1311.21;0
42335;2022;1;2;2;9438.35;9438.35
41962;2022;1;1;0;897.22;0
41649;2022;1;1;0;5000;0
44168;2022;1;6;0;16166.66;0
34315;2022;1;1;0;27418.91;0
41979;2022;1;11;1;22902.43;1432.6
46022;2022;1;4;0;42060.28;0
47176;2022;1;13;1;17956.93;450
45493;2022;1;2;0;16481.18;0
44721;2022;1;1;0;5000;0
41701;2022;1;3;0;6642.84;0
40443;2022;1;6;2;22422.47;4558.33
47181;2022;1;3;4;16000.21;16000.21
45775;2022;1;4;0;5767.78;0
39120;2022;1;3;0;5721.56;0
6716;2022;1;1;0;1724.14;0
46375;2022;1;1;1;400.86;400.86
45104;2022;1;1;0;78000;0
42736;2022;1;1;0;1511.11;0
44391;2022;1;8;0;6088.54;0
43660;2022;1;1;1;2527.78;0
47176;2022;1;1;0;420;0
47152;2022;1;1;9;572;572
46375;2022;1;1;0;309;0
47176;2022;1;1;8;180;180
43772;2022;1;1;0;847.74;0
41941;2022;1;1;0;548.2;0
